order_id,customer_id,store_id,employee_id,order_date,ship_date,delivery_date,status,payment_method,shipping_method,discount_pct,region_id
30438,2371,50,259,2024-04-18,2024-04-21,2024-05-05,Delivered,Apple Pay,Overnight,25,9
30439,4295,23,300,2023-09-02,,,Cancelled,Wire Transfer,Standard,15,5
30440,1035,30,151,2025-07-22,,,Pending,Apple Pay,Standard,10,6
30441,629,32,185,2024-08-23,2024-08-28,2024-09-10,Delivered,Apple Pay,Standard,0,4
30442,3330,4,71,2025-09-09,,,Cancelled,Debit Card,Express,10,4
30443,3168,39,127,2025-05-24,2025-05-27,2025-06-05,Delivered,Apple Pay,Free Shipping,5,7
30444,4057,16,147,2022-05-17,2022-05-24,2022-06-06,Delivered,Apple Pay,Overnight,25,8
30445,1110,11,28,2024-03-25,,,Processing,PayPal,Free Shipping,0,6
30446,3474,42,34,2022-02-17,2022-02-20,,Returned,Credit Card,Express,10,8
30447,2862,36,92,2022-03-06,,,Cancelled,Google Pay,Standard,10,7
30448,2570,18,290,2022-10-20,2022-10-23,2022-10-25,Delivered,Debit Card,Overnight,0,4
30449,3072,31,133,2025-05-02,2025-05-06,2025-05-07,Delivered,Credit Card,Overnight,0,2
30450,2900,8,48,2022-09-08,2022-09-11,2022-09-17,Delivered,Gift Card,Free Shipping,0,7
30451,749,6,56,2022-12-12,2022-12-15,2022-12-25,Delivered,Debit Card,Pickup,25,6
30452,630,7,256,2023-09-13,2023-09-14,,Returned,PayPal,Express,0,6
30453,2267,26,278,2025-11-14,2025-11-15,,Shipped,Apple Pay,Standard,0,1
30454,3362,10,248,2025-04-19,2025-04-24,,Shipped,Google Pay,Overnight,0,5
30455,3936,30,63,2024-11-26,2024-11-27,2024-12-03,Delivered,Google Pay,Pickup,0,6
30456,1409,6,94,2024-11-24,2024-11-28,2024-12-02,Delivered,Debit Card,Standard,0,6
30457,2788,50,259,2024-01-11,2024-01-17,2024-01-23,Delivered,Gift Card,Standard,0,9
30458,2979,23,27,2022-05-28,2022-05-30,2022-06-07,Delivered,Gift Card,Free Shipping,20,5
30459,717,45,70,2023-01-01,2023-01-04,2023-01-10,Delivered,Wire Transfer,Standard,15,1
30460,3150,22,213,2022-05-16,,,Cancelled,Wire Transfer,Express,15,5
30461,1181,8,149,2024-05-01,2024-05-04,,Shipped,Google Pay,Overnight,20,7
30462,3100,41,160,2022-11-16,,,Pending,PayPal,Standard,5,9
30463,1671,20,96,2025-03-11,2025-03-15,,Shipped,Debit Card,Pickup,10,7
30464,2414,17,94,2024-11-11,2024-11-12,,Shipped,Google Pay,Overnight,20,9
30465,2541,34,182,2022-04-22,2022-04-29,2022-05-13,Delivered,Apple Pay,Standard,5,8
30466,3187,34,25,2025-11-02,2025-11-05,2025-11-07,Delivered,Debit Card,Express,5,8
30467,2858,28,10,2022-05-13,2022-05-20,2022-05-25,Delivered,Gift Card,Free Shipping,5,3
30468,3893,35,163,2022-05-10,,,Cancelled,Gift Card,Free Shipping,20,8
30469,2968,17,65,2022-11-13,2022-11-16,2022-11-19,Delivered,Apple Pay,Free Shipping,0,9
30470,3409,4,92,2023-06-26,2023-06-27,2023-07-03,Delivered,Credit Card,Standard,0,4
30471,275,41,234,2022-08-04,,,Cancelled,Gift Card,Overnight,25,9
30472,2858,35,243,2023-08-10,2023-08-14,2023-08-18,Delivered,Google Pay,Free Shipping,15,8
30473,432,26,248,2024-06-15,2024-06-17,2024-06-29,Delivered,Google Pay,Pickup,0,1
30474,4616,7,252,2025-11-09,,,Processing,Google Pay,Overnight,25,6
30475,3001,21,182,2024-04-27,2024-05-01,2024-05-04,Delivered,PayPal,Overnight,0,1
30476,4172,11,104,2025-06-25,,,Cancelled,Wire Transfer,Express,0,6
30477,2173,21,230,2024-02-01,2024-02-02,2024-02-04,Delivered,Gift Card,Overnight,10,1
30478,2359,16,192,2025-09-24,2025-09-26,,Returned,Wire Transfer,Pickup,20,8
30479,644,32,81,2022-11-13,,,Pending,Gift Card,Express,10,4
30480,109,8,26,2022-09-09,2022-09-11,2022-09-18,Delivered,Apple Pay,Express,0,7
30481,3050,17,162,2024-07-15,2024-07-17,,Shipped,Wire Transfer,Free Shipping,0,9
30482,4607,29,245,2024-08-09,2024-08-10,2024-08-23,Delivered,Debit Card,Free Shipping,20,7
30483,1046,12,42,2022-10-04,2022-10-09,,Shipped,Gift Card,Overnight,0,2
30484,3632,13,26,2023-12-22,2023-12-28,2023-12-31,Delivered,Credit Card,Overnight,15,7
30485,1859,24,82,2024-11-18,,,Processing,Apple Pay,Pickup,10,5
30486,1524,24,234,2023-07-04,,,Processing,Google Pay,Overnight,15,5
30487,4628,28,214,2024-05-22,2024-05-28,2024-05-31,Delivered,Credit Card,Standard,20,3
30488,1859,42,274,2025-05-19,2025-05-20,,Returned,Credit Card,Standard,15,8
30489,2030,4,58,2025-11-25,2025-12-02,2025-12-06,Delivered,Wire Transfer,Pickup,10,4
30490,468,31,166,2024-10-11,2024-10-15,2024-10-23,Delivered,Credit Card,Standard,15,2
30491,3030,16,11,2024-09-10,2024-09-13,2024-09-17,Delivered,PayPal,Free Shipping,20,8
30492,193,8,29,2024-12-17,2024-12-21,2024-12-24,Delivered,Apple Pay,Pickup,0,7
30493,1736,31,197,2025-04-04,,,Pending,Gift Card,Standard,10,2
30494,292,44,207,2024-09-09,2024-09-16,2024-09-24,Delivered,Wire Transfer,Express,25,9
30495,1977,36,46,2025-07-12,2025-07-13,2025-07-26,Delivered,Debit Card,Pickup,0,7
30496,2521,4,196,2024-10-04,2024-10-07,2024-10-19,Delivered,Google Pay,Free Shipping,10,4
30497,2343,10,205,2025-04-11,2025-04-18,2025-04-30,Delivered,Credit Card,Pickup,0,5
30498,3551,37,210,2023-04-25,,,Pending,Debit Card,Standard,20,1
30499,304,19,218,2024-09-06,2024-09-12,2024-09-15,Delivered,Debit Card,Pickup,15,2
30500,2982,50,22,2023-06-14,,,Processing,Google Pay,Pickup,0,9
30501,2390,26,34,2023-11-22,,,Pending,PayPal,Pickup,0,1
30502,2890,15,16,2024-12-24,2024-12-25,,Shipped,Credit Card,Pickup,5,4
30503,2093,37,89,2024-11-21,2024-11-23,2024-12-05,Delivered,PayPal,Express,20,1
30504,4913,5,64,2024-03-16,2024-03-22,2024-03-26,Delivered,Debit Card,Express,0,1
30505,3802,14,207,2024-11-01,2024-11-03,2024-11-09,Delivered,Wire Transfer,Free Shipping,25,1
30506,2607,4,64,2024-12-20,2024-12-25,2024-12-26,Delivered,Apple Pay,Free Shipping,10,4
30507,4585,8,297,2024-07-15,,,Cancelled,Wire Transfer,Free Shipping,20,7
30508,716,45,256,2022-11-08,2022-11-13,2022-11-25,Delivered,Apple Pay,Free Shipping,10,1
30509,3921,35,298,2024-03-13,2024-03-20,2024-03-22,Delivered,Debit Card,Overnight,0,8
30510,775,25,67,2022-10-07,2022-10-14,2022-10-18,Delivered,Debit Card,Overnight,10,3
30511,4638,12,233,2024-03-14,2024-03-18,,Returned,Credit Card,Free Shipping,10,2
30512,77,6,110,2023-02-21,2023-02-23,2023-03-07,Delivered,Wire Transfer,Standard,15,6
30513,3409,14,283,2025-07-10,2025-07-17,2025-07-24,Delivered,Apple Pay,Pickup,0,1
30514,4992,34,97,2024-11-03,2024-11-04,2024-11-11,Delivered,Gift Card,Pickup,10,8
30515,2279,1,160,2023-05-18,2023-05-19,,Returned,Gift Card,Pickup,0,2
30516,1691,19,271,2025-02-10,2025-02-11,,Returned,Credit Card,Free Shipping,15,2
30517,4568,17,288,2025-01-07,,,Cancelled,Credit Card,Free Shipping,10,9
30518,1216,22,160,2025-05-27,2025-06-01,2025-06-09,Delivered,Google Pay,Express,0,5
30519,2163,40,196,2024-12-12,2024-12-18,2024-12-30,Delivered,PayPal,Pickup,20,2
30520,2479,4,294,2023-11-26,2023-11-30,2023-12-03,Delivered,Gift Card,Pickup,15,4
30521,4895,44,275,2023-06-10,2023-06-13,,Shipped,Google Pay,Express,15,9
30522,1998,9,228,2025-12-10,2025-12-15,2025-12-17,Delivered,Credit Card,Pickup,0,6
30523,1557,50,200,2023-07-16,2023-07-19,,Shipped,Debit Card,Standard,20,9
30524,3185,39,214,2025-12-05,2025-12-10,,Shipped,Google Pay,Overnight,5,7
30525,2609,40,60,2025-04-11,2025-04-17,2025-04-28,Delivered,Wire Transfer,Express,10,2
30526,2964,20,206,2023-11-28,2023-12-04,2023-12-12,Delivered,PayPal,Express,0,7
30527,2417,6,131,2024-10-18,2024-10-25,2024-10-31,Delivered,Debit Card,Pickup,0,6
30528,3274,9,107,2024-10-06,2024-10-12,2024-10-20,Delivered,Gift Card,Pickup,0,6
30529,4524,26,7,2023-04-04,2023-04-07,2023-04-15,Delivered,Credit Card,Standard,10,1
30530,1437,30,53,2023-11-19,2023-11-21,2023-12-02,Delivered,Wire Transfer,Pickup,10,6
30531,2795,17,164,2024-04-18,,,Pending,Wire Transfer,Free Shipping,0,9
30532,4717,38,216,2022-09-05,2022-09-11,2022-09-14,Delivered,Google Pay,Overnight,0,2
30533,4347,6,177,2025-08-05,,,Processing,Debit Card,Free Shipping,5,6
30534,2069,48,164,2025-10-15,2025-10-22,2025-10-31,Delivered,PayPal,Free Shipping,0,4
30535,4567,24,103,2024-11-26,2024-11-29,2024-12-12,Delivered,Google Pay,Express,10,5
30536,3952,47,280,2024-09-17,2024-09-20,2024-09-29,Delivered,PayPal,Standard,20,2
30537,1446,39,8,2024-02-10,2024-02-11,2024-02-16,Delivered,Wire Transfer,Pickup,15,7
30538,1454,19,169,2025-08-20,2025-08-22,2025-09-02,Delivered,Wire Transfer,Standard,0,2
30539,952,27,222,2022-12-16,2022-12-22,2022-12-26,Delivered,Google Pay,Pickup,15,2
30540,3231,8,31,2024-11-22,2024-11-28,2024-12-07,Delivered,Credit Card,Pickup,5,7
30541,448,33,193,2024-07-22,2024-07-26,,Shipped,Wire Transfer,Pickup,0,1
30542,640,39,263,2023-10-14,,,Processing,Credit Card,Free Shipping,15,7
30543,1040,8,283,2023-03-15,2023-03-22,2023-04-02,Delivered,Gift Card,Overnight,0,7
30544,1450,17,104,2023-06-12,2023-06-16,2023-06-29,Delivered,Google Pay,Standard,5,9
30545,1603,22,27,2024-02-24,2024-02-27,2024-03-12,Delivered,Debit Card,Pickup,5,5
30546,1336,46,143,2025-08-04,2025-08-05,2025-08-08,Delivered,Gift Card,Free Shipping,0,8
30547,2097,6,168,2024-04-15,2024-04-16,2024-04-27,Delivered,Gift Card,Free Shipping,20,6
30548,4098,29,12,2024-11-27,2024-11-29,2024-12-11,Delivered,Apple Pay,Free Shipping,10,7
30549,1881,6,108,2023-02-28,2023-03-06,2023-03-11,Delivered,Debit Card,Overnight,5,6
30550,4936,7,267,2024-05-20,2024-05-21,,Returned,Apple Pay,Pickup,0,6
30551,4184,39,116,2024-08-18,,,Cancelled,Credit Card,Pickup,10,7
30552,4158,20,246,2022-11-27,2022-11-28,,Shipped,Wire Transfer,Pickup,0,7
30553,2993,21,78,2024-11-28,2024-12-02,,Returned,Debit Card,Pickup,5,1
30554,2969,4,180,2024-08-25,2024-08-28,2024-08-31,Delivered,Debit Card,Overnight,0,4
30555,1912,35,191,2023-11-12,2023-11-16,2023-11-21,Delivered,Gift Card,Free Shipping,0,8
30556,2859,47,261,2022-11-20,2022-11-24,2022-11-26,Delivered,Apple Pay,Standard,10,2
30557,4526,30,287,2024-06-20,2024-06-23,,Shipped,Credit Card,Standard,0,6
30558,2612,47,196,2022-05-18,2022-05-19,,Returned,Gift Card,Express,10,2
30559,2985,24,288,2024-05-26,2024-05-28,2024-05-31,Delivered,Google Pay,Free Shipping,0,5
30560,3385,7,158,2024-11-06,2024-11-08,2024-11-11,Delivered,Google Pay,Standard,0,6
30561,1044,20,114,2024-11-06,2024-11-07,2024-11-08,Delivered,Google Pay,Free Shipping,0,7
30562,4144,18,144,2023-02-02,2023-02-05,2023-02-10,Delivered,PayPal,Overnight,20,4
30563,1480,41,138,2024-03-01,2024-03-06,2024-03-08,Delivered,Wire Transfer,Overnight,10,9
30564,516,36,221,2022-11-06,,,Cancelled,Gift Card,Free Shipping,10,7
30565,3283,49,60,2022-11-06,2022-11-10,2022-11-24,Delivered,Gift Card,Overnight,10,1
30566,4232,45,64,2024-03-13,2024-03-15,2024-03-19,Delivered,Credit Card,Express,20,1
30567,4375,8,155,2022-11-24,2022-11-28,2022-12-02,Delivered,Apple Pay,Standard,15,7
30568,885,10,128,2025-11-16,2025-11-18,2025-11-19,Delivered,Apple Pay,Overnight,0,5
30569,1073,29,265,2025-09-20,2025-09-26,2025-10-10,Delivered,Credit Card,Standard,10,7
30570,2359,42,291,2022-11-16,,,Processing,Gift Card,Free Shipping,0,8
30571,2791,4,109,2025-10-28,2025-10-30,2025-11-01,Delivered,Credit Card,Overnight,5,4
30572,2922,49,204,2024-08-03,2024-08-04,2024-08-13,Delivered,Apple Pay,Standard,10,1
30573,4711,14,256,2025-07-24,2025-07-26,2025-07-29,Delivered,Gift Card,Free Shipping,5,1
30574,2831,14,299,2024-04-17,2024-04-21,2024-04-24,Delivered,Google Pay,Overnight,0,1
30575,3325,26,36,2025-07-07,,,Cancelled,Wire Transfer,Express,0,1
30576,4161,48,79,2025-10-05,,,Pending,Credit Card,Standard,15,4
30577,3696,36,156,2023-11-22,2023-11-23,2023-11-24,Delivered,Gift Card,Free Shipping,10,7
30578,2624,10,262,2023-11-02,,,Processing,Google Pay,Free Shipping,0,5
30579,4636,11,27,2024-08-02,2024-08-05,2024-08-10,Delivered,Debit Card,Express,10,6
30580,4606,20,15,2025-12-12,2025-12-19,2025-12-21,Delivered,Debit Card,Express,25,7
30581,3933,12,239,2023-04-07,,,Processing,Credit Card,Pickup,5,2
30582,3626,44,31,2023-12-28,,,Cancelled,Gift Card,Express,10,9
30583,3108,28,17,2023-10-07,2023-10-14,2023-10-22,Delivered,Debit Card,Express,10,3
30584,2763,28,237,2025-03-22,2025-03-24,2025-03-29,Delivered,Google Pay,Standard,0,3
30585,1006,47,159,2025-03-18,2025-03-20,2025-03-29,Delivered,Wire Transfer,Express,0,2
30586,3808,39,86,2025-11-14,2025-11-20,2025-11-28,Delivered,Apple Pay,Standard,0,7
30587,3386,48,66,2025-07-12,2025-07-18,2025-08-01,Delivered,Google Pay,Free Shipping,0,4
30588,20,21,97,2024-05-06,2024-05-07,2024-05-20,Delivered,PayPal,Standard,0,1
30589,3182,9,273,2024-04-27,2024-05-01,2024-05-11,Delivered,Credit Card,Free Shipping,15,6
30590,1965,15,53,2023-12-12,2023-12-18,2023-12-28,Delivered,Google Pay,Pickup,10,4
30591,2496,26,158,2025-12-08,,,Pending,Credit Card,Free Shipping,5,1
30592,1251,33,43,2023-09-03,2023-09-07,2023-09-16,Delivered,Google Pay,Standard,0,1
30593,2145,46,77,2024-11-01,2024-11-07,2024-11-13,Delivered,Gift Card,Overnight,10,8
30594,624,43,215,2024-11-15,2024-11-18,2024-11-30,Delivered,Debit Card,Free Shipping,10,7
30595,2374,33,280,2023-01-07,,,Pending,Debit Card,Standard,0,1
30596,1280,35,229,2022-09-02,2022-09-06,2022-09-13,Delivered,Wire Transfer,Express,20,8
30597,671,31,74,2023-09-26,2023-09-28,2023-10-10,Delivered,PayPal,Standard,10,2
30598,472,22,294,2025-10-05,2025-10-11,2025-10-21,Delivered,Google Pay,Free Shipping,15,5
30599,790,15,63,2024-09-16,2024-09-21,2024-10-03,Delivered,Google Pay,Standard,15,4
30600,427,22,296,2023-10-17,2023-10-21,2023-10-29,Delivered,Credit Card,Standard,10,5
30601,2745,13,220,2023-03-03,2023-03-08,2023-03-14,Delivered,Debit Card,Overnight,10,7
30602,2970,35,296,2022-03-28,2022-03-31,2022-04-08,Delivered,Wire Transfer,Pickup,20,8
30603,4256,5,147,2023-09-22,2023-09-25,2023-10-07,Delivered,Google Pay,Standard,0,1
30604,3207,9,125,2025-01-01,2025-01-03,2025-01-12,Delivered,Wire Transfer,Free Shipping,5,6
30605,3894,19,83,2023-09-07,2023-09-12,2023-09-21,Delivered,Google Pay,Express,0,2
30606,4746,22,146,2024-11-07,2024-11-11,2024-11-21,Delivered,Wire Transfer,Standard,10,5
30607,2958,35,218,2023-10-01,,,Cancelled,Debit Card,Pickup,15,8
30608,489,43,205,2024-05-27,,,Processing,Debit Card,Pickup,5,7
30609,4720,7,106,2023-08-07,,,Cancelled,Credit Card,Express,25,6
30610,2974,26,173,2025-08-21,2025-08-24,2025-09-05,Delivered,Debit Card,Express,0,1
30611,691,15,237,2024-05-08,2024-05-13,2024-05-15,Delivered,Gift Card,Standard,10,4
30612,3536,9,223,2022-03-11,2022-03-12,2022-03-19,Delivered,Wire Transfer,Standard,5,6
30613,807,5,227,2024-11-10,2024-11-12,,Returned,Debit Card,Express,10,1
30614,1223,22,236,2025-08-10,2025-08-14,,Returned,Apple Pay,Pickup,5,5
30615,1056,33,77,2024-12-15,2024-12-18,2024-12-30,Delivered,Google Pay,Express,20,1
30616,534,10,290,2025-12-20,,,Processing,Gift Card,Standard,10,5
30617,4886,28,218,2023-01-06,2023-01-07,2023-01-10,Delivered,Apple Pay,Standard,20,3
30618,655,38,63,2023-09-13,,,Processing,Apple Pay,Standard,10,2
30619,758,44,254,2025-11-04,,,Processing,PayPal,Standard,5,9
30620,571,15,193,2023-05-26,2023-05-28,2023-05-31,Delivered,Apple Pay,Pickup,0,4
30621,1360,30,295,2024-11-27,2024-11-28,2024-12-12,Delivered,Google Pay,Standard,30,6
30622,3785,32,164,2023-10-18,2023-10-20,2023-11-01,Delivered,Credit Card,Overnight,5,4
30623,184,39,298,2023-10-23,2023-10-27,2023-11-04,Delivered,Credit Card,Express,20,7
30624,4028,41,8,2022-01-03,2022-01-06,2022-01-08,Delivered,Gift Card,Free Shipping,5,9
30625,4310,19,108,2024-11-06,,,Cancelled,Debit Card,Express,15,2
30626,2470,8,260,2024-02-28,,,Cancelled,Wire Transfer,Overnight,0,7
30627,481,29,206,2025-05-21,2025-05-28,2025-06-10,Delivered,Wire Transfer,Overnight,25,7
30628,2643,20,142,2023-08-14,2023-08-20,2023-08-26,Delivered,Gift Card,Overnight,0,7
30629,2637,28,176,2022-12-26,2023-01-02,2023-01-15,Delivered,Google Pay,Free Shipping,10,3
30630,2997,10,123,2024-05-16,2024-05-23,2024-06-04,Delivered,Wire Transfer,Pickup,0,5
30631,706,18,201,2024-02-08,2024-02-12,2024-02-14,Delivered,Apple Pay,Pickup,0,4
30632,4221,37,200,2023-07-15,2023-07-19,2023-07-20,Delivered,Apple Pay,Express,0,1
30633,1897,43,177,2025-10-16,2025-10-17,2025-10-31,Delivered,Gift Card,Standard,10,7
30634,3681,37,101,2024-04-03,2024-04-04,,Shipped,Google Pay,Pickup,20,1
30635,623,35,70,2023-08-13,2023-08-16,2023-08-20,Delivered,Apple Pay,Overnight,15,8
30636,3651,48,108,2023-09-04,2023-09-05,,Returned,Google Pay,Standard,0,4
30637,2627,13,213,2025-12-09,2025-12-10,,Shipped,Debit Card,Pickup,15,7
30638,1039,45,30,2024-05-07,2024-05-11,2024-05-20,Delivered,Gift Card,Standard,20,1
30639,2920,17,238,2025-10-18,2025-10-23,2025-11-02,Delivered,PayPal,Overnight,0,9
30640,3166,19,154,2025-08-03,,,Cancelled,PayPal,Express,5,2
30641,1572,30,52,2024-10-01,2024-10-04,2024-10-09,Delivered,Apple Pay,Free Shipping,5,6
30642,1426,43,33,2025-09-28,2025-10-02,2025-10-03,Delivered,Google Pay,Standard,20,7
30643,3278,37,256,2024-08-03,2024-08-10,2024-08-11,Delivered,Credit Card,Pickup,0,1
30644,217,21,21,2025-12-24,2025-12-30,2026-01-03,Delivered,Google Pay,Standard,5,1
30645,1330,24,91,2023-11-22,2023-11-26,2023-12-01,Delivered,Gift Card,Free Shipping,5,5
30646,594,24,107,2023-03-12,2023-03-19,2023-03-24,Delivered,Credit Card,Pickup,0,5
30647,878,41,123,2024-09-20,2024-09-27,2024-10-08,Delivered,Gift Card,Free Shipping,0,9
30648,1787,16,143,2024-10-15,2024-10-19,2024-10-20,Delivered,Apple Pay,Overnight,0,8
30649,3191,40,59,2024-06-06,2024-06-08,2024-06-14,Delivered,Google Pay,Overnight,20,2
30650,128,38,111,2024-05-23,2024-05-30,2024-06-03,Delivered,Credit Card,Standard,15,2
30651,3461,11,23,2025-08-24,2025-08-30,2025-09-01,Delivered,Wire Transfer,Overnight,5,6
30652,2813,22,198,2022-11-10,,,Pending,Google Pay,Free Shipping,25,5
30653,2174,23,145,2023-11-15,2023-11-21,2023-11-25,Delivered,Credit Card,Pickup,0,5
30654,1413,1,175,2024-11-21,2024-11-28,2024-12-11,Delivered,Debit Card,Standard,0,2
30655,4549,6,14,2024-01-04,2024-01-09,,Returned,Google Pay,Free Shipping,0,6
30656,1837,17,145,2025-03-02,2025-03-04,2025-03-05,Delivered,Apple Pay,Pickup,0,9
30657,1262,15,283,2024-11-04,2024-11-05,2024-11-11,Delivered,Gift Card,Overnight,15,4
30658,3830,6,275,2025-10-25,2025-10-30,2025-11-02,Delivered,Debit Card,Pickup,15,6
30659,1757,27,82,2025-11-20,,,Cancelled,PayPal,Express,25,2
30660,3122,21,116,2024-11-08,2024-11-14,2024-11-21,Delivered,Debit Card,Express,0,1
30661,4795,20,177,2023-09-19,2023-09-20,2023-09-24,Delivered,Wire Transfer,Standard,20,7
30662,2960,5,107,2025-08-05,2025-08-11,2025-08-25,Delivered,Wire Transfer,Pickup,25,1
30663,63,8,75,2024-01-14,2024-01-16,2024-01-21,Delivered,Wire Transfer,Overnight,0,7
30664,3418,27,96,2024-03-15,2024-03-18,2024-03-21,Delivered,Google Pay,Overnight,0,2
30665,771,50,91,2025-03-02,2025-03-07,2025-03-08,Delivered,Apple Pay,Free Shipping,10,9
30666,2948,5,86,2025-09-11,,,Processing,Apple Pay,Overnight,0,1
30667,408,35,157,2023-12-10,2023-12-15,,Shipped,Credit Card,Pickup,10,8
30668,890,35,33,2023-10-17,2023-10-18,2023-10-22,Delivered,PayPal,Standard,0,8
30669,640,47,272,2024-12-11,2024-12-16,2024-12-19,Delivered,Debit Card,Pickup,10,2
30670,940,50,284,2022-11-15,2022-11-22,2022-12-04,Delivered,Gift Card,Standard,0,9
30671,1421,42,76,2025-09-13,2025-09-17,2025-09-19,Delivered,Apple Pay,Free Shipping,0,8
30672,1353,12,239,2025-02-06,2025-02-08,2025-02-19,Delivered,Debit Card,Overnight,10,2
30673,941,40,248,2024-11-22,,,Processing,PayPal,Standard,25,2
30674,779,28,252,2024-01-26,2024-02-02,2024-02-09,Delivered,Debit Card,Pickup,5,3
30675,1284,5,189,2025-04-02,,,Processing,PayPal,Pickup,20,1
30676,1438,28,94,2023-09-25,2023-09-28,2023-10-12,Delivered,Google Pay,Overnight,20,3
30677,2316,39,103,2024-10-07,,,Cancelled,Wire Transfer,Standard,0,7
30678,1622,25,205,2025-10-20,2025-10-27,2025-10-28,Delivered,Debit Card,Free Shipping,5,3
30679,3351,20,187,2023-06-03,2023-06-05,2023-06-19,Delivered,Debit Card,Overnight,0,7
30680,1752,12,252,2023-09-28,,,Cancelled,Debit Card,Standard,0,2
30681,4958,18,210,2024-11-22,2024-11-28,2024-12-07,Delivered,Wire Transfer,Overnight,0,4
30682,3557,4,196,2023-04-07,2023-04-10,2023-04-19,Delivered,Google Pay,Overnight,5,4
30683,2145,37,71,2024-11-22,2024-11-24,2024-12-05,Delivered,Debit Card,Free Shipping,5,1
30684,1391,28,144,2024-03-18,,,Pending,PayPal,Express,0,3
30685,85,30,126,2024-10-05,2024-10-12,2024-10-23,Delivered,PayPal,Standard,5,6
30686,44,25,145,2023-05-13,2023-05-16,2023-05-21,Delivered,Debit Card,Overnight,0,3
30687,807,15,180,2022-05-11,,,Cancelled,Apple Pay,Overnight,5,4
30688,3087,24,289,2024-11-22,2024-11-23,,Shipped,Wire Transfer,Overnight,5,5
30689,4973,26,49,2023-06-04,2023-06-10,2023-06-23,Delivered,Apple Pay,Pickup,0,1
30690,4022,19,113,2023-05-04,2023-05-10,2023-05-23,Delivered,PayPal,Express,0,2
30691,3821,30,117,2025-10-11,2025-10-12,2025-10-25,Delivered,PayPal,Overnight,10,6
30692,4379,13,69,2022-08-11,2022-08-15,2022-08-17,Delivered,PayPal,Express,0,7
30693,1487,14,178,2023-11-28,2023-12-04,2023-12-14,Delivered,Gift Card,Pickup,10,1
30694,4438,17,18,2023-07-20,2023-07-26,2023-08-09,Delivered,Debit Card,Free Shipping,25,9
30695,1672,38,23,2022-07-25,2022-08-01,2022-08-13,Delivered,Wire Transfer,Standard,0,2
30696,1337,19,40,2025-06-12,,,Cancelled,Wire Transfer,Free Shipping,0,2
30697,3857,18,224,2025-05-08,,,Cancelled,Wire Transfer,Pickup,5,4
30698,4081,20,85,2022-09-02,2022-09-05,,Shipped,Apple Pay,Express,10,7
30699,164,8,144,2024-07-10,2024-07-16,2024-07-20,Delivered,Credit Card,Express,5,7
30700,326,38,228,2024-09-12,,,Processing,Credit Card,Express,5,2
30701,1076,48,111,2022-12-19,2022-12-24,2022-12-27,Delivered,PayPal,Overnight,0,4
30702,2781,33,206,2024-02-20,2024-02-23,2024-03-03,Delivered,Wire Transfer,Express,0,1
30703,4824,9,272,2023-11-01,2023-11-06,,Shipped,Apple Pay,Free Shipping,10,6
30704,630,40,66,2025-07-28,,,Pending,Apple Pay,Free Shipping,10,2
30705,903,7,210,2024-10-21,2024-10-24,,Returned,PayPal,Free Shipping,0,6
30706,1164,14,99,2022-04-28,2022-05-02,,Returned,Google Pay,Standard,0,1
30707,2232,5,15,2022-08-08,2022-08-12,2022-08-20,Delivered,PayPal,Free Shipping,25,1
30708,2991,28,178,2024-04-09,2024-04-13,2024-04-17,Delivered,Wire Transfer,Free Shipping,20,3
30709,3931,5,55,2025-04-13,2025-04-15,,Returned,Gift Card,Pickup,20,1
30710,299,13,189,2023-10-15,2023-10-17,2023-10-21,Delivered,Credit Card,Express,25,7
